<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;D;181019;000000;19697;19697;19191;19295;584677
SBRF;D;181020;000000;19300;19423;18534;18653;922884
SBRF;D;181023;000000;18662;19032;18208;18345;1033002
SBRF;D;181024;000000;18340;18650;17930;18614;915436
SBRF;D;181025;000000;18608;19240;18275;18773;1116314
SBRF;D;181026;000000;18762;19101;18530;18891;927632
SBRF;D;181027;000000;18870;18870;18039;18303;958521
SBRF;D;181030;000000;18300;18848;18070;18520;792385
SBRF;D;181031;000000;18525;18893;18374;18745;755808
SBRF;D;181101;000000;18745;19324;18680;19148;807625
SBRF;D;181102;000000;19148;19320;18851;19095;858143
SBRF;D;181103;000000;19103;19545;19047;19541;669235
SBRF;D;181107;000000;19543;20127;19543;19939;590141
SBRF;D;181108;000000;19920;20481;19722;20351;904402
SBRF;D;181109;000000;20350;20630;20085;20085;916325
SBRF;D;181110;000000;20125;20363;19587;19942;807322
SBRF;D;181113;000000;19975;20355;19650;19660;776682
SBRF;D;181114;000000;19702;20144;19533;19720;833431
SBRF;D;181115;000000;19718;20278;19472;20245;874193
SBRF;D;181116;000000;20230;20405;20091;20266;612585
SBRF;D;181117;000000;20279;20507;19771;19969;650956
SBRF;D;181120;000000;19976;20215;19878;19986;543074
SBRF;D;181121;000000;19975;19975;19301;19386;731689
SBRF;D;181122;000000;19399;20106;19399;19906;630937
SBRF;D;181123;000000;19922;20129;19703;20045;489392
SBRF;D;181124;000000;20024;20380;19589;19940;549389
SBRF;D;181127;000000;19928;19928;18668;19048;898070
SBRF;D;181128;000000;19050;19391;18815;19181;812907
SBRF;D;181129;000000;19190;19498;19038;19333;643872
SBRF;D;181130;000000;19333;19730;19051;19480;727547
SBRF;D;181201;000000;19481;19682;19198;19631;560088
SBRF;D;181204;000000;19655;20280;19655;20129;618488
SBRF;D;181205;000000;20123;20170;19637;19651;528180
SBRF;D;181206;000000;19635;19754;19475;19647;450262
SBRF;D;181207;000000;19640;19640;19010;19511;689883
SBRF;D;181208;000000;19502;19698;19250;19260;634862
SBRF;D;181211;000000;19698;19920;19433;19701;6607
SBRF;D;181212;000000;19671;19822;19442;19671;13544
SBRF;D;181213;000000;19760;19827;19305;19380;13388
SBRF;D;181214;000000;19390;19563;19221;19410;27202
SBRF;D;181215;000000;19360;19374;18665;18700;56055
SBRF;D;181218;000000;18677;20268;17000;18505;76466
SBRF;D;181219;000000;18477;19035;18415;18844;141739
SBRF;D;181220;000000;18818;19415;18800;18980;267463
SBRF;D;181221;000000;18948;19579;18915;19200;543862
SBRF;D;181222;000000;19210;19392;18892;18925;476877
SBRF;D;181225;000000;18954;19096;18537;18600;358883
SBRF;D;181226;000000;18580;18850;18260;18840;362597
SBRF;D;181227;000000;18810;19088;18603;19058;434168
SBRF;D;181228;000000;19088;19149;18663;18892;411310
SBRF;D;181229;000000;18893;19266;18827;19105;306320
SBRF;D;181230;000000;19085;19085;18851;18920;87648
SBRF;D;190104;000000;18925;19478;18912;19043;366164
SBRF;D;190105;000000;19069;19508;19069;19488;260220
SBRF;D;190109;000000;19497;19649;19340;19500;268244
SBRF;D;190110;000000;19517;20100;19513;19970;452151
SBRF;D;190111;000000;19970;20090;19805;20074;411864
SBRF;D;190112;000000;20061;20200;19755;19831;485009
SBRF;D;190115;000000;19832;20080;19672;19965;382585
SBRF;D;190116;000000;19987;20165;19871;20110;558222
SBRF;D;190117;000000;20111;20608;20080;20558;465794
SBRF;D;190118;000000;20551;20744;20379;20654;459850
SBRF;D;190119;000000;20675;21245;20651;21161;467902
SBRF;D;190122;000000;21169;21298;20911;20945;420092
SBRF;D;190123;000000;20942;21149;20824;20966;497335
SBRF;D;190124;000000;20967;21478;20967;21210;593207
SBRF;D;190125;000000;21225;21605;21101;21502;569819
SBRF;D;190126;000000;21510;21666;21256;21302;520285
SBRF;D;190129;000000;21316;21575;20988;21243;489218
SBRF;D;190130;000000;21231;21700;20920;21561;592637
SBRF;D;190131;000000;21589;21807;21453;21750;549590
SBRF;D;190201;000000;21760;22049;21695;22000;543310
SBRF;D;190202;000000;22000;22097;21713;21875;545923
SBRF;D;190205;000000;21852;21933;21653;21756;360234
SBRF;D;190206;000000;21765;22082;21667;21999;422514
SBRF;D;190207;000000;22003;22027;21739;21838;441916
SBRF;D;190208;000000;21837;21865;21111;21180;562508
SBRF;D;190209;000000;21171;21385;21066;21213;462141
SBRF;D;190212;000000;21222;21670;21222;21585;462872
SBRF;D;190213;000000;21600;22205;21600;22013;496053
SBRF;D;190214;000000;22036;22248;21186;21205;697615
SBRF;D;190215;000000;21200;21200;20335;20800;906182
SBRF;D;190216;000000;20791;21070;20752;21000;551218
SBRF;D;190219;000000;21010;21140;20401;20472;598775
SBRF;D;190220;000000;20480;20716;20236;20602;586465
SBRF;D;190221;000000;20602;20989;20466;20878;610273
SBRF;D;190222;000000;20880;20926;20347;20490;631964
SBRF;D;190223;000000;20495;20738;20427;20539;443189
SBRF;D;190226;000000;20554;20977;20502;20590;607183
SBRF;D;190227;000000;20584;20810;20383;20770;476482
SBRF;D;190228;000000;20768;20799;20487;20652;459171
SBRF;D;190301;000000;20651;20988;20500;20830;581495
SBRF;D;190302;000000;20840;21002;20508;20578;464058
SBRF;D;190305;000000;20600;20828;20361;20492;437083
SBRF;D;190306;000000;20499;20566;20291;20454;465948
SBRF;D;190307;000000;20450;20677;20323;20598;482453
SBRF;D;190308;000000;20593;20723;20359;20431;480152
SBRF;D;190312;000000;19770;20051;19653;20050;12307
SBRF;D;190313;000000;20032;20060;19778;19848;10756
SBRF;D;190314;000000;19833;20045;19791;19955;13185
SBRF;D;190315;000000;19941;20005;19715;19801;30778
SBRF;D;190316;000000;19817;19850;19710;19760;19170
SBRF;D;190319;000000;19769;20025;19744;20000;63751
SBRF;D;190320;000000;19982;20118;19761;19865;148416
SBRF;D;190321;000000;19860;20293;19750;20161;231754
SBRF;D;190322;000000;20174;20343;20020;20131;377930
SBRF;D;190323;000000;20136;20178;19672;19764;447964
SBRF;D;190326;000000;19747;20542;19600;20476;762564
SBRF;D;190327;000000;20484;20852;20320;20780;627857
SBRF;D;190328;000000;20787;20916;20370;20412;595847
SBRF;D;190329;000000;20397;20569;20337;20529;425979
SBRF;D;190330;000000;20529;20884;20233;20375;642424
SBRF;D;190402;000000;20375;20988;20375;20955;452112
SBRF;D;190403;000000;20943;20975;20659;20918;439333
