<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
PLT;D;161222;000000;928.3;931.3;918.9;924.7;179
PLT;D;161223;000000;925.1;929;915.5;919.6;197
PLT;D;161224;000000;917.3;919.4;901.2;904.3;645
PLT;D;161227;000000;904.1;908.9;902.2;904.6;165
PLT;D;161228;000000;908.8;919;908.8;914.8;758
PLT;D;161229;000000;916.5;917;902;908;266
PLT;D;161230;000000;909.4;914.2;906.3;910.5;1026
PLT;D;161231;000000;912.5;915.5;909.1;909.1;167
PLT;D;170104;000000;916.9;952.2;914.1;945.1;1373
PLT;D;170105;000000;942.6;956.2;939.5;951.5;317
PLT;D;170106;000000;956.2;983;956.2;977.1;581
PLT;D;170107;000000;972.2;980.3;968.5;973.9;284
PLT;D;170110;000000;977.3;988.8;974;985.7;517
PLT;D;170111;000000;983.7;990.1;975.1;984.3;203
PLT;D;170112;000000;986.6;992.1;971;983.5;512
PLT;D;170113;000000;987.9;998;984.1;985.3;908
PLT;D;170114;000000;984.1;993;974.6;990.5;313
PLT;D;170117;000000;994.1;995.2;987.1;987.8;565
PLT;D;170118;000000;994.1;1000.4;982;982.9;952
PLT;D;170119;000000;982.7;984.7;969.2;969.2;349
PLT;D;170120;000000;970.5;975;959;967.4;836
PLT;D;170121;000000;967.5;987;943.7;983.7;1137
PLT;D;170124;000000;987;991.6;983.4;986.6;202
PLT;D;170125;000000;987;1012.9;986.1;1003.7;856
PLT;D;170126;000000;1000.8;1005.1;981.4;990;508
PLT;D;170127;000000;990;990.9;976;986;361
PLT;D;170128;000000;982.5;990.6;969.1;990.6;348
PLT;D;170131;000000;987.9;996.8;984.6;995;266
PLT;D;170201;000000;995.8;1005;995.2;1000.2;436
PLT;D;170202;000000;1002.9;1007;997;1007;366
PLT;D;170203;000000;1009;1016;1003;1003;534
PLT;D;170204;000000;1000.1;1010.2;995;1009.1;396
PLT;D;170207;000000;1010;1021.4;1010;1017.9;1933
PLT;D;170208;000000;1014.1;1016.7;1010.3;1011;75
PLT;D;170209;000000;1011.5;1025.1;1011.5;1020.7;325
PLT;D;170210;000000;1023.7;1035;1020.1;1021.1;585
PLT;D;170211;000000;1021;1021;999.2;1016;1133
PLT;D;170214;000000;1015;1016.5;1001.2;1004.5;130
PLT;D;170215;000000;1006.5;1014;1004.5;1008;201
PLT;D;170216;000000;1005;1013;998.6;1013;786
PLT;D;170217;000000;1014.8;1023;1014.8;1021;987
PLT;D;170218;000000;1018.8;1022;1005.2;1008.1;216
PLT;D;170221;000000;1009.3;1009.4;1008;1008.5;26
PLT;D;170222;000000;1007.1;1008.5;994.6;1007;160
PLT;D;170223;000000;1004.7;1009.5;1002;1007.7;227
PLT;D;170225;000000;1010.4;1032.5;1010.4;1030;315
PLT;D;170228;000000;1030.9;1050.9;1029.1;1032.2;1579
PLT;D;170301;000000;1033.1;1038.2;1028.6;1029.6;866
PLT;D;170302;000000;1029;1030.7;1019;1019.7;152
PLT;D;170303;000000;1018;1020.7;986.8;989.5;712
PLT;D;170304;000000;990.7;1000;986.3;1000;247
PLT;D;170307;000000;996.5;997.5;981;984;63
PLT;D;170308;000000;981.7;981.7;963.5;974;309
PLT;D;170310;000000;960.2;960.2;938.1;938.5;246
PLT;D;170311;000000;945.4;955.1;942;945.3;279
PLT;D;170314;000000;954.9;954.9;946.5;948;106
PLT;D;170315;000000;947.6;949;942.2;943.5;576
PLT;D;170316;000000;948.7;962.6;941;961;852
PLT;D;170317;000000;965.1;979.4;963;965.3;974
PLT;D;170318;000000;965.6;971.5;962.7;971.5;199
PLT;D;170321;000000;972;976.5;969;976;171
PLT;D;170322;000000;971.1;980.1;968.7;974.6;553
PLT;D;170323;000000;977.9;978;965.5;969.5;400
PLT;D;170324;000000;970.9;975.5;961.4;968.3;429
PLT;D;170325;000000;967;973.8;962.1;972.1;54
PLT;D;170328;000000;975.2;987.9;973;973;423
PLT;D;170329;000000;971;972;955.7;959.3;743
PLT;D;170330;000000;961;962.7;952.8;960.4;284
PLT;D;170331;000000;961.1;962;952.9;954.2;670
PLT;D;170401;000000;952.9;956.1;945.5;955.5;903
PLT;D;170404;000000;956;962.6;952.9;960.7;336
PLT;D;170405;000000;962.9;967.8;961.5;964.6;200
PLT;D;170406;000000;969.1;971;961.5;968;285
PLT;D;170407;000000;964;964;957;961.5;416
PLT;D;170408;000000;959.1;979;920;960.2;1345
PLT;D;170411;000000;957.4;958.9;942;945.5;640
PLT;D;170412;000000;948.9;972;946.5;972;1969
PLT;D;170413;000000;971.9;974.8;964.9;974.8;571
PLT;D;170414;000000;976.3;981.1;973;977.1;147
PLT;D;170415;000000;974.1;990;973.9;981;20
PLT;D;170418;000000;978.6;991.8;977.9;989.8;400
PLT;D;170419;000000;987.8;989.1;978.2;980.2;302
PLT;D;170420;000000;981;983.6;968.5;971.6;640
PLT;D;170421;000000;974.7;984.4;971.8;981.3;637
PLT;D;170422;000000;981.3;988.4;976.5;977.6;109
PLT;D;170425;000000;974.9;974.9;959;965;323
PLT;D;170426;000000;963;963;952.5;959.9;421
PLT;D;170427;000000;958.6;958.6;948.8;955.2;724
PLT;D;170428;000000;949.5;953.2;944.3;952.4;243
PLT;D;170429;000000;950.9;956.5;948;951.5;196
PLT;D;170503;000000;947;947;926.6;932.8;937
PLT;D;170504;000000;928;928;900;901.4;1267
PLT;D;170505;000000;901.8;911;897.5;908;762
PLT;D;170506;000000;910.6;919.4;909.2;916.2;673
PLT;D;170511;000000;910.4;917.1;905.9;914.8;325
PLT;D;170512;000000;916.5;921.5;913.5;920.3;254
PLT;D;170513;000000;921.1;928;918.5;923;197
PLT;D;170516;000000;930;940.9;929.9;934.6;699
PLT;D;170517;000000;936.8;943.7;936.5;942.6;678
PLT;D;170518;000000;943.4;951.2;937.8;947.7;1266
PLT;D;170519;000000;942.1;943.9;933.4;943.6;571
PLT;D;170520;000000;934.4;947;934.4;942.3;215
PLT;D;170523;000000;940.5;952.5;939.4;950.4;515
PLT;D;170524;000000;950.9;961.6;945.9;948;462
PLT;D;170525;000000;946.7;952.2;942.2;951.2;284
PLT;D;170526;000000;951.4;959.1;950;951.5;117
PLT;D;170527;000000;955;969.1;955;962.2;242
PLT;D;170530;000000;962.2;962.2;956.1;960.7;39
PLT;D;170531;000000;959.5;959.5;942.2;944.9;381
PLT;D;170601;000000;944.8;953.5;944;951.4;303
PLT;D;170602;000000;947.2;947.2;930.2;935.7;780
PLT;D;170603;000000;933;957.3;927.9;956.2;1052
PLT;D;170606;000000;955.4;963.2;955;956.1;247
PLT;D;170607;000000;962;969.7;961.6;964;188
PLT;D;170608;000000;962;963.5;946.5;946.5;82
PLT;D;170609;000000;948.9;949.5;936.8;939.2;247
PLT;D;170610;000000;937;955.1;937;942.2;358
PLT;D;170614;000000;943.8;946;925.1;927.7;931
PLT;D;170615;000000;929.7;953.9;924.3;937;837
PLT;D;170616;000000;943.5;943.5;928.9;934;1310
PLT;D;170617;000000;933;937.1;929;937.1;340
PLT;D;170620;000000;935;935;926.9;933.6;508
PLT;D;170621;000000;935;936.6;927.4;931.8;239
PLT;D;170622;000000;927.9;938;925;935.1;273
PLT;D;170623;000000;936.5;941.5;931.7;933;205
PLT;D;170624;000000;935;940.7;932.2;938;275
PLT;D;170627;000000;936.7;937;922;925.9;438
PLT;D;170628;000000;927;931.3;926.6;927;164
PLT;D;170629;000000;926.5;933.5;926.4;930.4;220
PLT;D;170630;000000;930.3;932.2;916.1;928.6;1278
PLT;D;170701;000000;925.9;934.8;925.1;931.8;344
PLT;D;170704;000000;930.6;930.7;910.8;912;665
PLT;D;170705;000000;913.5;921.7;910.8;918.1;472
PLT;D;170706;000000;918.2;918.2;908.9;915.8;1019
PLT;D;170707;000000;915.3;917.5;911.7;917.1;68
PLT;D;170708;000000;912.7;921.9;907.4;912;263
PLT;D;170711;000000;908.6;911.6;902;909.3;819
PLT;D;170712;000000;907.7;909.3;897.8;907.5;796
PLT;D;170713;000000;909.2;926;909;923.5;1032
PLT;D;170714;000000;924.1;926.1;911.6;913.5;413
PLT;D;170715;000000;913.5;929;910.1;928;622
PLT;D;170718;000000;929;939.8;927.6;931.1;1485
PLT;D;170719;000000;931;936;928.5;933.7;85
PLT;D;170720;000000;930;931.2;924.1;927.9;324
PLT;D;170721;000000;925.5;938;920;931;1117
PLT;D;170722;000000;933.5;943.6;933.5;941.9;555
PLT;D;170725;000000;941.1;945.4;934.5;935;223
PLT;D;170726;000000;938.8;940.6;929;933.3;402
PLT;D;170727;000000;931.5;937.6;923;935;561
PLT;D;170728;000000;935.5;940.7;928;932;1047
PLT;D;170729;000000;932.1;940;928.4;939.5;389
PLT;D;170801;000000;940;947.8;940;945;433
PLT;D;170802;000000;945;951.8;944.4;948.4;475
PLT;D;170803;000000;947.1;956;946.3;951.3;585
PLT;D;170804;000000;950.3;968;950.3;964.1;1243
PLT;D;170805;000000;969.9;973.8;965;968.7;487
PLT;D;170808;000000;965;974;963.4;971;347
PLT;D;170809;000000;971.7;981.5;971.3;974.5;629
PLT;D;170810;000000;975.9;985;975.1;978.9;308
PLT;D;170811;000000;979;988.3;978;984.1;270
PLT;D;170812;000000;985.9;994.3;985.7;985.9;358
PLT;D;170815;000000;982.9;982.9;971;971;208
PLT;D;170816;000000;971;971;957.1;965;569
PLT;D;170817;000000;970;984.5;963.3;982;479
PLT;D;170818;000000;975.6;1011.6;975.6;982;5214
PLT;D;170819;000000;984;994.1;982.1;982.8;573
PLT;D;170822;000000;983.2;990;983.2;987.7;66
PLT;D;170823;000000;986;986;977.1;982.6;54
PLT;D;170824;000000;982;987.9;982;983.6;39
PLT;D;170825;000000;982.1;986.5;976.9;985;48
PLT;D;170826;000000;984;986.9;975;978.7;259
PLT;D;170829;000000;983.2;994.1;981.7;994.1;389
PLT;D;170830;000000;994.1;1013.5;994.1;997.2;493
PLT;D;170831;000000;999.4;1000.6;984.7;993;343
PLT;D;170901;000000;994.1;1003.7;983.6;1001.6;338
PLT;D;170902;000000;1001.3;1018.7;970;1010;205
PLT;D;170905;000000;1012;1017.7;1010.1;1011.9;136
PLT;D;170906;000000;1012.1;1014.9;1004;1012.2;310
PLT;D;170907;000000;1009.9;1016.1;1006.5;1008.8;283
PLT;D;170908;000000;1008.5;1021.9;1006.6;1018.5;121
PLT;D;170909;000000;1023.1;1026.2;1011.4;1011.5;712
PLT;D;170912;000000;1017;1018.1;1003;1004.1;254
PLT;D;170913;000000;1001.9;1002.3;993;993;123
PLT;D;170914;000000;997.7;997.7;990;992.2;125
PLT;D;170915;000000;994.7;994.7;989;992.3;115
PLT;D;170916;000000;993.7;993.7;975.1;981.8;225
PLT;D;170919;000000;980.6;981.2;970.9;973.4;195
PLT;D;170920;000000;974.6;974.6;960;964.9;2005
PLT;D;170921;000000;964.5;969;948.9;954.9;701
PLT;D;170922;000000;953;955;937.1;950.3;1285
PLT;D;170923;000000;951.6;957;941.9;942;604
PLT;D;170926;000000;943.3;952;935;950.9;620
PLT;D;170927;000000;948.2;948.2;931.8;936.4;682
PLT;D;170928;000000;934.4;935.3;927.5;932.2;275
PLT;D;170929;000000;929.2;933.9;925.4;930.1;450
PLT;D;170930;000000;932.2;937.1;923;924.1;562
PLT;D;171003;000000;923;925;916.8;924.3;2151
PLT;D;171004;000000;924.7;924.7;919;920.9;525
PLT;D;171005;000000;922.8;928.6;921.8;925.4;992
PLT;D;171006;000000;924.6;926.8;920.5;923.5;300
PLT;D;171007;000000;923.5;927.6;913.5;924.1;586
PLT;D;171010;000000;925;928.4;922.4;925.4;237
PLT;D;171011;000000;929.9;939.6;928.8;938.5;1912
PLT;D;171012;000000;938.5;942.5;934.3;941.7;258
PLT;D;171013;000000;942.9;944.9;940.1;944.5;177
PLT;D;171014;000000;944.5;953;938;951.8;436
PLT;D;171017;000000;950.9;952.8;936;940.3;376
PLT;D;171018;000000;939.4;941.2;932.2;941.2;573
PLT;D;171019;000000;938.1;938.1;929;930.5;370
PLT;D;171020;000000;930;934;929;933.1;572
PLT;D;171021;000000;931.2;934.2;925.5;930.6;926
PLT;D;171024;000000;927.3;933.1;923;933.1;634
PLT;D;171025;000000;931.3;933.5;928.8;930;52
PLT;D;171026;000000;929;930;922.6;929.2;552
PLT;D;171027;000000;929.1;932.3;925.2;927.9;261
PLT;D;171028;000000;926.6;929;923;923.3;200
PLT;D;171031;000000;923.7;929.2;923.1;926.2;71
PLT;D;171101;000000;928.5;930.5;924.3;928.4;65
PLT;D;171102;000000;929.8;942;929.8;938.6;848
PLT;D;171103;000000;939.9;939.9;933;934.9;95
PLT;D;171104;000000;934.9;934.9;924;930;452
PLT;D;171108;000000;930;934.6;925.5;930;904
PLT;D;171109;000000;930.8;941.1;930.8;937.3;478
PLT;D;171110;000000;937.7;943.8;936.8;943.3;473
PLT;D;171111;000000;942.3;945.6;935.9;937.2;1036
PLT;D;171114;000000;940.2;941.9;936.5;941.9;237
PLT;D;171115;000000;940;940;932.2;935.3;849
PLT;D;171116;000000;936.4;942.6;935;938.8;314
PLT;D;171117;000000;937.2;938.8;935.7;937.8;82
PLT;D;171118;000000;939;958.7;938.9;956.1;576
PLT;D;171121;000000;950.2;952.8;930;933;944
PLT;D;171122;000000;932.4;942.4;932.4;939.9;833
PLT;D;171123;000000;939;945;938.1;944.9;458
PLT;D;171124;000000;942.7;943;940.8;943;39
PLT;D;171125;000000;943;947.8;941;945.9;219
PLT;D;171128;000000;947.6;954.3;945.5;952.2;592
PLT;D;171129;000000;952.5;961;950.5;953.2;307
PLT;D;171130;000000;955.9;958.6;941.9;944.9;77
PLT;D;171201;000000;948;953.4;946;946.5;109
PLT;D;171202;000000;947.5;947.5;940;947;120
PLT;D;171205;000000;944;944;931.4;932.7;625
PLT;D;171206;000000;931.8;932.8;921.6;925.3;702
PLT;D;171207;000000;923;924.5;905.1;910.8;1810
PLT;D;171208;000000;908.7;910;900;900.6;642
PLT;D;171209;000000;903.1;906.7;891;897.3;1594
PLT;D;171212;000000;902;906;900;903.9;276
PLT;D;171213;000000;902.1;903.5;891;896.8;1569
PLT;D;171214;000000;896;904.5;890;899.9;433
PLT;D;171215;000000;898.5;902;896;900.2;97
PLT;D;171216;000000;900.3;913.9;899.8;906;146
PLT;D;171219;000000;906;915;906;909.6;595
PLT;D;171220;000000;911.7;920;909;916.5;2340
PLT;D;171221;000000;916.1;924.9;916;923;684
PLT;D;171222;000000;923.1;927.9;923;925.6;1325
PLT;D;171223;000000;925.1;930.8;925.1;930.4;447
PLT;D;171226;000000;930.8;932.7;930.2;930.5;154
PLT;D;171227;000000;932.8;946;932.8;942;199
PLT;D;171228;000000;942.1;949;925.4;937.8;424
PLT;D;171229;000000;937.9;945;937.8;941.1;143
PLT;D;171230;000000;937.1;945.4;937.1;945.4;37
PLT;D;180104;000000;950;958;945.5;955;221
PLT;D;180105;000000;950.6;963;950.6;962.3;171
PLT;D;180106;000000;958.6;968.4;956.5;968.4;366
PLT;D;180110;000000;965;968.3;951.5;964.8;294
