<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ROSN;D;130306;000000;24284;24699;24217;24690;13701
ROSN;D;130307;000000;24665;24980;24571;24845;15183
ROSN;D;130308;000000;24845;25139;24779;24980;15304
ROSN;D;130312;000000;24640;24740;24580;24650;931
ROSN;D;130313;000000;24590;24745;24300;24465;1184
ROSN;D;130314;000000;24460;24460;24170;24251;3786
ROSN;D;130315;000000;24252;24800;23985;24173;8229
ROSN;D;130316;000000;24175;24570;23830;23865;15790
ROSN;D;130319;000000;23804;23804;23310;23467;16873
ROSN;D;130320;000000;23498;23547;22971;23079;17448
ROSN;D;130321;000000;23151;23415;23080;23292;18852
ROSN;D;130322;000000;23334;23846;23243;23801;23549
ROSN;D;130323;000000;23757;23796;23298;23421;19808
ROSN;D;130326;000000;23420;23977;23420;23749;27198
ROSN;D;130327;000000;23749;23865;23097;23417;27691
ROSN;D;130328;000000;23420;23614;23128;23366;31687
ROSN;D;130329;000000;23331;23420;23064;23400;19767
ROSN;D;130330;000000;23390;23426;23227;23416;7819
ROSN;D;130402;000000;23378;23378;23055;23075;9191
ROSN;D;130403;000000;23094;23247;23010;23055;25104
ROSN;D;130404;000000;23094;23218;22754;22801;38528
ROSN;D;130405;000000;22850;23591;22782;23348;29801
ROSN;D;130406;000000;23312;23350;22510;22666;37754
ROSN;D;130409;000000;22692;22775;22101;22231;28530
ROSN;D;130410;000000;22259;22390;21900;22097;25510
ROSN;D;130411;000000;22071;22200;21930;22125;27434
ROSN;D;130412;000000;22125;22175;21430;21713;18662
ROSN;D;130413;000000;21700;21939;21492;21924;15390
ROSN;D;130416;000000;21865;21984;21400;21435;22855
ROSN;D;130417;000000;21470;21700;21406;21460;13905
ROSN;D;130418;000000;21475;21550;20852;20994;21660
ROSN;D;130419;000000;20958;21212;20744;20868;16463
ROSN;D;130420;000000;20919;21098;20601;21048;15659
ROSN;D;130423;000000;21050;21259;20916;21186;18884
ROSN;D;130424;000000;21178;21555;20802;20943;23214
ROSN;D;130425;000000;20982;21541;20982;21532;18475
ROSN;D;130426;000000;21505;21640;21070;21125;18875
ROSN;D;130427;000000;21106;21197;20716;20944;25295
ROSN;D;130430;000000;20900;21012;20700;20852;13850
ROSN;D;130501;000000;20856;21085;20745;20905;22512
ROSN;D;130503;000000;20878;21136;20600;21105;23681
ROSN;D;130504;000000;21142;21500;20925;21423;24479
ROSN;D;130507;000000;21458;21570;21368;21370;15442
ROSN;D;130508;000000;21386;22107;21373;21989;30464
ROSN;D;130509;000000;22048;22350;21922;22264;20375
ROSN;D;130511;000000;22244;22624;22111;22417;13486
ROSN;D;130514;000000;22393;22550;21959;22490;20208
ROSN;D;130515;000000;22489;22781;22290;22459;23604
ROSN;D;130516;000000;22495;22710;22001;22241;21696
ROSN;D;130517;000000;22299;22300;21903;21907;16197
ROSN;D;130518;000000;21947;22321;21865;22083;13721
ROSN;D;130521;000000;22122;22400;22025;22060;17337
ROSN;D;130522;000000;22060;22377;21929;22185;12481
ROSN;D;130523;000000;22198;22650;22150;22395;17794
ROSN;D;130524;000000;22357;22357;21456;21592;27375
ROSN;D;130525;000000;21600;21700;21154;21376;16519
ROSN;D;130528;000000;21400;21489;21176;21310;10383
ROSN;D;130529;000000;21345;21558;21234;21360;17507
ROSN;D;130530;000000;21373;21436;20891;21346;28070
ROSN;D;130531;000000;21340;21794;21231;21734;22405
ROSN;D;130601;000000;21729;21844;21006;21020;29166
ROSN;D;130604;000000;21100;21346;20807;21184;24975
ROSN;D;130605;000000;21195;21476;20940;21059;19305
ROSN;D;130606;000000;21059;21192;20730;20815;19255
ROSN;D;130607;000000;20821;21200;20745;21178;16558
ROSN;D;130608;000000;21180;21585;21004;21461;17637
ROSN;D;130611;000000;21850;22240;21850;21880;1575
ROSN;D;130612;000000;21850;22000;21113;21250;1803
ROSN;D;130614;000000;21116;21480;20727;21470;4454
ROSN;D;130615;000000;21450;21660;21238;21346;7461
ROSN;D;130618;000000;21387;21938;21325;21895;11631
ROSN;D;130619;000000;21897;22230;21705;22175;16011
ROSN;D;130620;000000;22157;22266;21851;22123;18070
ROSN;D;130621;000000;22075;22860;21891;22185;35529
ROSN;D;130622;000000;22185;22765;22182;22605;32417
ROSN;D;130625;000000;22556;23189;22312;23070;25633
ROSN;D;130626;000000;23071;23550;22951;23527;21670
ROSN;D;130627;000000;23423;23765;23000;23088;28088
ROSN;D;130628;000000;23147;23295;22450;22530;21059
ROSN;D;130629;000000;22530;23000;22504;22869;18031
ROSN;D;130702;000000;22875;23190;22800;23071;8725
ROSN;D;130703;000000;23106;23295;22640;22697;12328
ROSN;D;130704;000000;22699;23207;22570;23167;11795
ROSN;D;130705;000000;23170;23328;22933;23167;9592
ROSN;D;130706;000000;23200;23540;22917;23051;15742
ROSN;D;130709;000000;23122;23537;23056;23400;9181
ROSN;D;130710;000000;23474;23601;23230;23485;9038
ROSN;D;130711;000000;23450;23580;23231;23362;10258
ROSN;D;130712;000000;23500;24295;23402;24280;19174
ROSN;D;130713;000000;24223;25015;24162;24670;17137
