<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
Eu;D;160804;000000;75850;76037;74676;74774;108642
Eu;D;160805;000000;74885;74990;73918;74047;58098
Eu;D;160806;000000;74048;74236;72857;73470;103570
Eu;D;160809;000000;73339;73388;72191;72450;71973
Eu;D;160810;000000;72450;72941;72335;72812;71171
Eu;D;160811;000000;72824;73344;72420;73275;84624
Eu;D;160812;000000;73345;73429;72127;72383;77344
Eu;D;160813;000000;72340;73281;72049;72969;90488
Eu;D;160816;000000;72945;72945;72088;72227;67298
Eu;D;160817;000000;72327;72956;72285;72530;72691
Eu;D;160818;000000;72622;73095;72538;72674;67179
Eu;D;160819;000000;72700;73224;72335;72822;88082
Eu;D;160820;000000;72819;73140;72634;72846;67108
Eu;D;160823;000000;72829;73896;72700;73838;63161
Eu;D;160824;000000;73895;74061;73241;73496;83821
Eu;D;160825;000000;73557;73974;73330;73872;57285
Eu;D;160826;000000;73839;73860;73334;73405;53854
Eu;D;160827;000000;73314;73682;72778;72985;93928
Eu;D;160830;000000;73107;73244;72765;72821;37631
Eu;D;160831;000000;72770;73197;72707;73088;69271
Eu;D;160901;000000;73001;73295;72869;73182;59471
Eu;D;160902;000000;73153;74209;72905;74073;68707
Eu;D;160903;000000;74003;74060;72758;72822;95908
Eu;D;160906;000000;72901;72901;72255;72800;83256
Eu;D;160907;000000;72752;72882;72422;72866;66593
Eu;D;160908;000000;72863;72863;72252;72252;76083
Eu;D;160909;000000;72227;72515;71777;72175;97177
Eu;D;160910;000000;72209;72909;72209;72893;82971
Eu;D;160913;000000;74774;75242;74410;74526;5263
Eu;D;160914;000000;74700;75431;74590;75200;17570
Eu;D;160915;000000;75175;75303;74749;75202;14775
Eu;D;160916;000000;75202;75333;74558;74717;64372
Eu;D;160917;000000;74771;74948;74244;74491;52188
Eu;D;160920;000000;74475;74475;73787;74058;48463
Eu;D;160921;000000;74057;74528;73920;74066;57994
Eu;D;160922;000000;74000;74000;73105;73208;62382
Eu;D;160923;000000;73235;73649;73056;73116;64789
Eu;D;160924;000000;73147;73735;72736;73604;87007
Eu;D;160927;000000;73500;73844;73208;73613;60488
Eu;D;160928;000000;73574;73574;73109;73240;61662
Eu;D;160929;000000;73220;73501;72274;72274;83961
Eu;D;160930;000000;72317;72632;72133;72400;56916
Eu;D;161001;000000;72450;72642;71851;72112;79970
Eu;D;161004;000000;72112;72112;71160;71220;74738
Eu;D;161005;000000;71200;71850;71014;71644;88352
Eu;D;161006;000000;71602;71693;71123;71367;54653
Eu;D;161007;000000;71317;71317;70479;70571;71636
Eu;D;161008;000000;70541;71009;70296;70965;78658
Eu;D;161011;000000;70887;71130;70215;70279;61945
Eu;D;161012;000000;70271;70850;70250;70576;78028
Eu;D;161013;000000;70576;70813;70140;70664;102620
Eu;D;161014;000000;70795;71301;70670;70959;78947
Eu;D;161015;000000;70826;70826;70213;70298;75927
Eu;D;161018;000000;70331;70669;70175;70639;67361
Eu;D;161019;000000;70582;70582;70080;70119;61155
Eu;D;161020;000000;70119;70128;69274;69489;84234
Eu;D;161021;000000;69495;69978;69200;69380;100152
Eu;D;161022;000000;69360;69360;68627;68912;73907
Eu;D;161025;000000;68930;68953;68608;68670;64322
Eu;D;161026;000000;68656;68807;68398;68800;59945
Eu;D;161027;000000;68840;69786;68832;69601;132541
Eu;D;161028;000000;69583;69950;69296;69310;83489
Eu;D;161029;000000;69390;70289;69390;70125;70833
Eu;D;161101;000000;70125;70536;69997;70519;49410
Eu;D;161102;000000;70460;71027;70159;70875;65410
Eu;D;161103;000000;70970;71840;70970;71350;76676
Eu;D;161104;000000;71375;71651;71117;71405;55374
Eu;D;161108;000000;71550;71700;70884;71018;79163
Eu;D;161109;000000;71069;71317;70854;70981;50186
Eu;D;161110;000000;71020;72759;70306;70436;167615
Eu;D;161111;000000;70430;72046;69729;71941;123575
