<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTS;D;211202;000000;164000;169240;164000;165980;838796
RTS;D;211203;000000;166220;169430;165980;169260;837075
RTS;D;211204;000000;169200;169880;165240;166470;676306
RTS;D;211207;000000;166530;168580;161600;162410;826672
RTS;D;211208;000000;162580;165630;161570;164710;781722
RTS;D;211209;000000;164750;166990;161160;162630;849163
RTS;D;211210;000000;162760;164510;161430;162690;672393
RTS;D;211211;000000;162690;163090;159000;160000;287874
RTS;D;211214;000000;160150;161370;152010;152030;172270
RTS;D;211215;000000;152030;154570;148460;153740;275327
RTS;D;211216;000000;153640;155760;152250;155540;317365
RTS;D;211217;000000;155550;159820;155550;157910;711907
RTS;D;211218;000000;157900;158160;156260;157680;622667
RTS;D;211221;000000;157620;157620;153420;155500;634444
RTS;D;211222;000000;155500;157850;155370;157350;588633
RTS;D;211223;000000;157350;160150;156630;158670;517043
RTS;D;211224;000000;158680;160370;157530;158180;548558
RTS;D;211225;000000;158030;158880;156130;157470;325407
RTS;D;211228;000000;157890;160500;157890;160490;394134
RTS;D;211229;000000;160490;161900;160030;160110;428401
RTS;D;211230;000000;160100;160960;158230;159390;478080
RTS;D;211231;000000;159440;160080;157830;159760;349912
RTS;D;220104;000000;159950;163840;159200;163110;395977
RTS;D;220105;000000;163110;163860;161110;161350;494281
RTS;D;220106;000000;161350;161350;151620;152000;727481
RTS;D;220107;000000;151620;155840;150270;155240;804537
RTS;D;220108;000000;155310;158320;154320;157500;300983
RTS;D;220111;000000;157600;159470;155520;157760;643298
RTS;D;220112;000000;157800;161130;157280;160320;604572
RTS;D;220113;000000;160500;162180;159400;161710;622101
RTS;D;220114;000000;161690;161690;151100;152750;1187521
RTS;D;220115;000000;152770;154880;144350;150210;1512627
RTS;D;220118;000000;150120;152000;144700;147610;1096260
RTS;D;220119;000000;147720;148570;135620;137480;1600912
RTS;D;220120;000000;137360;145580;131430;142830;1536523
RTS;D;220121;000000;142990;146840;140100;141830;1300463
RTS;D;220122;000000;141760;144470;138450;138770;1163892
RTS;D;220125;000000;138820;140780;125620;131500;1708992
RTS;D;220126;000000;131500;135290;128760;134880;1328454
RTS;D;220127;000000;134710;136120;130570;131490;1437600
RTS;D;220128;000000;131450;143790;128920;139890;1540856
RTS;D;220129;000000;140130;143370;139300;141120;953736
RTS;D;220201;000000;141160;145400;141160;145120;649256
RTS;D;220202;000000;145100;147480;144110;146330;778976
RTS;D;220203;000000;146350;148750;145180;147160;704165
RTS;D;220204;000000;146910;146930;141680;142780;821293
RTS;D;220205;000000;143000;147510;143000;145410;791968
RTS;D;220208;000000;145260;146750;143220;145230;574969
RTS;D;220209;000000;145140;149790;144590;149600;638254
RTS;D;220210;000000;149630;153780;149630;153550;588190
RTS;D;220211;000000;153490;155240;151310;152000;803300
RTS;D;220212;000000;152000;152000;137370;141490;1226861
RTS;D;220215;000000;141430;146180;135650;143800;1483225
RTS;D;220216;000000;143800;151950;143800;151750;1057019
RTS;D;220217;000000;151750;154680;151340;153050;868598
RTS;D;220218;000000;153050;153190;144400;145560;1239633
RTS;D;220219;000000;145680;148490;137160;137510;1200891
RTS;D;220222;000000;137500;142900;109560;115650;2728293
RTS;D;220223;000000;115260;124750;109720;124030;2190606
