<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BZ;D;110806;000000;107.25;110.26;104.3;109.85;171457
BZ;D;110809;000000;106.76;107.72;102.7;103.78;130509
BZ;D;110810;000000;103.15;105.95;98.86;104.45;172758
BZ;D;110811;000000;104.47;107;103.4;105.67;54300
BZ;D;110812;000000;105;108;104.27;107.85;52388
BZ;D;110813;000000;107.71;108.9;106.65;107.52;44764
BZ;D;110816;000000;107.9;109.9;107.2;109.78;56219
BZ;D;110817;000000;109.59;109.9;108.03;109.56;86880
BZ;D;110818;000000;109.58;111.74;109.09;110.57;101115
BZ;D;110819;000000;110.55;110.75;106.27;106.69;145145
BZ;D;110820;000000;106.27;109.39;105.06;109.22;152731
BZ;D;110823;000000;107.2;108.75;105.15;108.5;124873
BZ;D;110824;000000;108.1;110.2;107.2;109.78;129533
BZ;D;110825;000000;109.66;111;108.71;110;102070
BZ;D;110826;000000;110.36;111.45;109;110.48;126506
BZ;D;110827;000000;110.57;111.7;109.3;111.25;107635
BZ;D;110830;000000;111.23;112.73;110.53;112.31;51355
BZ;D;110831;000000;112.36;114.25;111.16;114;99051
BZ;D;110901;000000;113.85;115.19;113.52;114.49;101183
BZ;D;110902;000000;114.85;115.36;113.61;114.2;91779
BZ;D;110903;000000;114.18;114.58;111.36;112.52;116266
BZ;D;110906;000000;111.99;112.12;109.9;110.08;44381
BZ;D;110907;000000;110;113.61;109.92;113.35;102986
BZ;D;110908;000000;113.41;116.5;112.7;116.22;103699
BZ;D;110909;000000;116.05;116.6;113.95;114.1;93111
BZ;D;110910;000000;114.26;115.17;110.52;110.52;105965
BZ;D;110913;000000;109.94;111.4;108.44;110.74;66801
BZ;D;110914;000000;110.88;111.2;109.19;109.51;67164
BZ;D;110915;000000;109.57;110.12;108.07;109.65;90890
BZ;D;110916;000000;109.58;113.56;109;112.25;128541
BZ;D;110917;000000;112.46;114.25;111.51;111.9;106786
BZ;D;110920;000000;111.66;112.11;108.7;109.55;92155
BZ;D;110921;000000;109.2;111.59;108.7;110.33;99783
BZ;D;110922;000000;110.25;112.44;108.92;108.92;106336
BZ;D;110923;000000;109.5;109.5;104.85;105.19;181759
BZ;D;110924;000000;105.36;107;103.43;104.36;150317
BZ;D;110927;000000;104.29;105.34;101.66;104.94;122641
BZ;D;110928;000000;104.77;107.54;104.5;107.12;124357
BZ;D;110929;000000;106.75;107.41;103.23;103.4;122226
